bas_id,riv_id,country,cont,code,time_m,time_d,time_y,lat,lon,type_spm,fra_spm,conc_spm,conc_poc,perc_poc,perc_poc_1sd,d13C_poc,d13C_1sd,D14C_poc,D14C_1sd,age_14C,F14C,perc_tn,cn_ratio,alsi_ratio,ref
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.26,0.01,-22,0.1,-692.1,,9408.1,0.31,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.27,0.01,-22.5,0.1,-662.3,,8666.1,0.34,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.26,0.01,-22.9,0.1,-860.9,,15793.8,0.14,0.05,5.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.22,0.01,-22.8,0.1,-860.9,,15793.8,0.14,0.04,5.4,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.26,0.01,-22.8,0.1,-721.9,,10225.7,0.28,0.04,6.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.3,0.01,-23.4,0.1,-682.1,,9153.1,0.32,0.05,6.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.32,0.01,-24,0.1,-682.1,,9153.1,0.32,0.05,5.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.31,0.01,-23.4,0.1,-870.9,,16389.1,0.13,0.06,4.8,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.27,0.01,-21.9,0.1,-741.7,,10821,0.26,0.03,7.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.25,0.01,-22.1,0.1,-801.3,,12928.6,0.2,0.04,6.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.26,0.01,-22.4,0.1,-811.3,,13340.7,0.19,0.04,6.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,LW1,6,4,2008,24.18,121.49,SS,Bulk,5395.2,11.5,0.21,0,-23.1,0,-737.2,5.6,10677.1,0.265,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW2,7,28,2008,24.18,121.49,SS,Bulk,20262.3,53.1,0.26,0.02,-22.7,0.1,-868.9,13.2,16260.4,0.132,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW3,7,28,2008,24.18,121.49,SS,Bulk,75069.9,215.5,0.29,0,-22.6,0.1,-885.4,15.3,17346.1,0.115,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW4,7,28,2008,24.18,121.49,SS,Bulk,43777.8,126.1,0.29,0.02,-22.9,0.2,-826.7,9.5,14019.7,0.175,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW5,7,29,2008,24.18,121.49,SS,Bulk,18000,48.4,0.27,0.01,-22.7,0,-900.6,18,18488.6,0.1,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW6,8,1,2008,24.18,121.49,SS,Bulk,11593.2,29.3,0.25,0.01,-22.8,0,-928.2,25.7,21102.1,0.072,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW7,8,3,2008,24.18,121.49,SS,Bulk,7206.9,19,0.26,0,-22.3,0.2,-920.2,22.9,20249.1,0.08,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW8,8,4,2008,24.18,121.49,SS,Bulk,8338.5,21.4,0.26,0.01,-22.2,0,-907.4,19.5,19053.8,0.093,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW9,9,12,2008,24.18,121.49,SS,Bulk,6829.3,10.6,0.16,0,-22.1,0.1,-831.9,9.8,14267.3,0.169,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW10,9,14,2008,24.18,121.49,SS,Bulk,36000,79.2,0.22,0.01,-22.6,0.1,-851.3,11.4,15250.3,0.15,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW11,9,15,2008,24.18,121.49,SS,Bulk,23290.3,69.2,0.3,0.01,-23.2,0.1,-815.4,8.8,13511.6,0.186,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW12,9,18,2008,24.18,121.49,SS,Bulk,9539,23.6,0.25,0.01,-23.2,0.1,-871.5,13.5,16420,0.13,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW13,9,19,2008,24.18,121.49,SS,Bulk,7566.7,19.3,0.26,0,-23,0.1,,,,,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW14,9,21,2008,24.18,121.49,SS,Bulk,4393.4,11.1,0.25,0.01,-23.5,0,-838.8,10.3,14601.5,0.162,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW15,9,22,2008,24.18,121.49,SS,Bulk,3147.5,8.4,0.27,0.01,-23.8,0.1,-819.6,9,13699.5,0.182,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW16,9,24,2008,24.18,121.49,SS,Bulk,3924.9,9.4,0.24,0.01,-23.3,0,-805.3,8.2,13086.8,0.196,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW17,9,28,2008,24.18,121.49,SS,Bulk,60129.9,159.9,0.27,0,-22.7,0.1,-676,4.1,8994,0.326,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW18,9,28,2008,24.18,121.49,SS,Bulk,49841.3,106.7,0.21,0,-22.3,0.2,-789.9,7.5,12471.9,0.212,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW19,9,28,2008,24.18,121.49,SS,Bulk,49304.6,106.5,0.22,0.01,-22.2,0.1,-807.4,8.3,13173.3,0.194,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW20,9,29,2008,24.18,121.49,SS,Bulk,26690.1,69.7,0.26,0.01,-22.7,0,-879.5,14.5,16938.9,0.121,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW21,9,29,2008,24.18,121.49,SS,Bulk,24152.3,65.7,0.27,0,-22.8,0,-859.1,12.1,15685.5,0.142,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW22,9,29,2008,24.18,121.49,SS,Bulk,20639,54.1,0.26,0.02,-23,0.1,-869.4,13.2,16290.8,0.132,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW23,9,30,2008,24.18,121.49,SS,Bulk,14885.3,39.9,0.27,0.01,-23.1,0.4,-888.4,15.8,17557.7,0.112,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW24,9,30,2008,24.18,121.49,SS,Bulk,10343.8,33.7,0.33,0.01,-24.1,0.1,-833.8,10,14357.9,0.167,,,,Hemingway et al. (2018)
Liwu ,Taiwan-Liwu ,China,Asia,LW25,10,1,2008,24.18,121.49,SS,Bulk,11353.9,28.5,0.25,0.01,-22.9,0,-889.7,16,17651.1,0.111,,,,Hemingway et al. (2018)
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.37,0.01,-21.8,0.1,-751.7,,11136.1,0.25,0.06,5.7,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.42,0.01,-22,0.1,-920.5,,20289.2,0.08,0.09,4.4,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.49,0.01,-22.6,0.1,-612.6,,7563.9,0.39,0.07,6.6,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.55,0.01,-23.9,0.1,-612.6,,7563.9,0.39,0.09,5.4,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.38,0.01,-22.4,0.1,-761.6,,11464,0.24,0.07,5.1,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.4,0.01,-21.8,0.1,-811.3,,13340.7,0.19,0.07,5.4,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.43,0.01,-21.8,0.1,-970.2,,28168.2,0.03,0.09,4.2,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.41,0.01,-21.7,0.1,-990.1,,36993.3,0.01,0.09,4.2,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.36,0.01,-22,0.1,-721.9,,10225.7,0.28,0.06,5.7,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.48,0.01,-21.8,0.1,-950.3,,24064.7,0.05,0.1,4.4,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.43,0.01,-21.9,0.1,-702,,9671.5,0.3,0.06,6.1,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.44,0.01,-21.8,0.1,-702,,9671.5,0.3,0.06,6.6,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.47,0.01,-22.2,0.1,-721.9,,10225.7,0.28,0.08,5.7,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.49,0.01,-22.8,0.1,-711.9,,9943.8,0.29,0.08,5.4,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.53,0.01,-23.2,0.1,-642.4,,8206.9,0.36,0.09,5.7,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.68,0.01,-23.9,0.1,-463.6,,4949.8,0.54,0.09,7.1,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,1.17,0.01,-25.2,0.1,-235.1,,2099.5,0.77,0.12,8.3,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,1.24,0.01,-25,0.1,-185.4,,1594.2,0.82,0.11,10.2,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.82,0.01,-24.2,0.1,-533.1,,6065.1,0.47,0.13,5.7,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,1.66,0.01,-24.9,0.1,-493.4,,5409,0.51,0.27,5.4,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.77,0.01,-24.1,0.1,-612.6,,7563.9,0.39,0.14,5.1,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.52,0.01,-22,0.1,-900.7,,18496.7,0.1,0.1,4.6,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.6,0.01,-23.1,0.1,-702,,9671.5,0.3,0.11,5.1,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.42,0.01,-21.6,0.1,-890.7,,17731,0.11,0.08,4.8,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.45,0.01,-22,0.1,-880.8,,17032.1,0.12,0.09,4.6,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.46,0.01,-21.5,0.1,-900.7,,18496.7,0.1,0.09,4.8,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,1.46,0.01,-24.2,0.1,-334.4,,3217,0.67,0.16,8.3,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.52,0.01,-22.2,0.1,-880.8,,17032.1,0.12,0.1,4.6,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.47,0.01,-21.8,0.1,-910.6,,19343,0.09,0.09,4.6,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.4,0.01,-22.9,0.1,-781.5,,12163,0.22,0.08,4.8,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.47,0.01,-21.6,0.1,-841.1,,14721.1,0.16,0.08,5.1,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.41,0.01,-21.3,0.1,-890.7,,17731,0.11,0.07,5.1,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.45,0.01,-22.3,0.1,-801.3,,12928.6,0.2,0.08,5.1,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.44,0.01,-22.4,0.1,-761.6,,11464,0.24,0.08,5.4,,Hilton et al. (2010)*
Peinan ,Taiwan-Peinan ,China,Asia,2200H011,,,March 2005 - September 2006,22.79,121.13,SS,Bulk,,,0.55,0.01,-22.9,0.1,-702,,9671.5,0.3,0.1,5.4,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.69,0.01,-25.9,0.1,-294.7,,2751.2,0.71,0.09,7.1,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.43,0.01,-25.7,0.1,-394,,3970.7,0.61,0.06,6.6,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.71,0.01,-26.2,0.1,-145.7,,1211.6,0.86,0.07,9.2,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.84,0.01,-26.3,0.1,-175.5,,1496.8,0.83,0.09,8.3,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.48,0.01,-25.5,0.1,-473.5,,5100,0.53,0.08,6.1,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.51,0.01,-25.6,0.1,-394,,3970.7,0.61,0.07,6.6,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.61,0.01,-25.4,0.1,-652.3,,8433.2,0.35,0.12,4.8,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.54,0.01,-25.5,0.1,-453.6,,4802.4,0.55,0.08,6.1,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.49,0.01,-25.1,0.1,-543.1,,6237.9,0.46,0.08,5.7,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.7,0.01,-25.3,0.1,-334.4,,3217,0.67,0.08,7.7,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.99,0.01,-26.1,0.1,-255,,2311,0.75,0.12,7.7,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.93,0.01,-25,0.1,-394,,3970.7,0.61,0.12,7.1,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.67,0.01,-25.5,0.1,-374.2,,3711.5,0.63,0.09,7.1,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.93,0.01,-25.3,0.1,-394,,3970.7,0.61,0.12,7.1,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,1.25,0.01,-25.7,0.1,-115.9,,936.1,0.89,0.1,11.5,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.77,0.01,-25.5,0.1,-314.6,,2980.8,0.69,0.09,7.7,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.68,0.01,-25.6,0.1,-423.8,,4375.8,0.58,0.1,6.1,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,5.62,0.01,-25.8,0.1,102.6,,moderm,1.11,0.2,23,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.96,0.01,-25.6,0.1,-235.1,,2099.5,0.77,0.1,8.3,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.26,0.01,-25.6,0.1,-404,,4103.5,0.6,0.04,6.6,,Hilton et al. (2010)*
Taan ,Taiwan-Taan ,China,Asia,1400H011,,,March 2005 - September 2006,24.31,120.81,SS,Bulk,,,0.31,0.01,-25.7,0.1,-245,,2204.6,0.76,0.04,8.3,,Hilton et al. (2010)*
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.78,0.01,-24.1,0.1,,,,,0.15,4.8,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,1.44,0.01,-28.6,0.1,,,,,0.25,5.4,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,2.07,0.01,-30.3,0.1,,,,,0.34,5.7,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,1.66,0.01,-29.8,0.1,,,,,0.29,5.4,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.6,0.01,-24.7,0.1,,,,,0.13,4.2,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.59,0.01,-24.5,0.1,,,,,0.12,4.6,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.77,0.01,-25.6,0.1,,,,,0.14,5.1,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,2.09,0.01,-28.6,0.1,,,,,0.3,6.6,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.49,0.01,-24.4,0.1,,,,,0.1,4.6,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.62,0.01,-24.7,0.1,,,,,0.13,4.4,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.49,0.01,-24.8,0.1,,,,,0.1,4.4,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.78,0.01,-24.8,0.1,,,,,0.16,4.6,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.6,0.01,-24.8,0.1,,,,,0.1,5.4,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.64,0.01,-24.3,0.1,,,,,0.13,4.4,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.97,0.01,-25.8,0.1,,,,,0.18,4.8,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,1.34,0.01,-28,0.1,,,,,0.2,6.1,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.94,0.01,-25.5,0.1,,,,,0.2,4.2,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,1.13,0.01,-25.7,0.1,,,,,0.23,4.6,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,2.04,0.01,-30.8,0.1,,,,,0.32,5.7,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,2.19,0.01,-31.3,0.1,,,,,0.34,5.7,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,2.07,0.01,-30.1,0.1,,,,,0.29,6.6,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,2.29,0.01,-30,0.1,,,,,0.37,5.7,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,2.02,0.01,-29.5,0.1,,,,,0.27,7.1,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,3.53,0.01,-31.6,0.1,,,,,0.6,5.4,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.74,0.01,-25.3,0.1,,,,,0.19,3.5,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,2.04,0.01,-29.6,0.1,,,,,0.39,4.8,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.9,0.01,-26.4,0.1,,,,,0.22,3.8,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.86,0.01,-26.2,0.1,,,,,0.19,4.2,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.51,0.01,-24.9,0.1,,,,,0.11,4.4,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,1.76,0.01,-27.7,0.1,,,,,0.34,4.8,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.57,0.01,-25,0.1,,,,,0.12,4.4,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.44,0.01,-24.6,0.1,,,,,0.09,4.4,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.63,0.01,-25.2,0.1,,,,,0.12,4.8,,Hilton et al. (2010)
Tsengwen ,Taiwan-Tsengwen ,China,Asia,1630H019,,,March 2005 - September 2006,23.08,120.1,SS,Bulk,,,0.64,0.01,-25.2,0.1,,,,,0.14,4.4,,Hilton et al. (2010)
